OBERLIN,OHIO,SUBURBAN,PRIVATE,10000,50,550,550,25369,50,4000,70,30,3,3,2,
OHIO STATE,OHIO,URBAN,STATE,40000,45,450,500,20840,30,17000,90,65,4,4,3,
OKLAHOMA STATE UNIVERSITY,OKLAHOMA,SMALL-CITY,STATE,40000,40,470,470,23621,50,11500,80,40,4,3,4,
ORAL ROBERTS UNIVERSITY,OKLAHOMA,SUBURBAN,PRIVATE,10000,50,463,490,11131,70,4000,65,75,4,2,3,
OREGON INSTITUTE OF TECHNOLOGY,OREGON,SUBURBAN,STATE,10000,25,404,443,18356,15,4000,80,60,3,2,2,
OREGON STATE,OREGON,SUBURBAN,STATE,35000,60,450,675,18297,65,5500,90,70,3,4,2,
PENN STATE,PENNSYLVANIA,URBAN,STATE,40000,40,620,680,39604,60,11500,40,50,5,4,4,
POLYTECHNIC INSTITUTE OF NEWYORK,NEW YORK,URBAN,PRIVATE,10000,13,600,600,34353,80,8500,75,45,3,2,2,
PRATT,NEW YORK,URBAN,PRIVATE,10000,40,425,475,17879,80,4000,50,60,3,1,2,
PRINCETON,NEW JERSEY,SMALL-CITY,PRIVATE,10000,35,650,675,55801,50,11500,20,60,5,3,3,
PURDUE,INDIANA,SMALL-CITY,STATE,40000,40,475,525,12215,50,17000,80,50,4,4,4,
QUEENS,NEW YORK,URBAN,STATE,35000,60,450,450,16978,50,5500,70,50,4,3,3,
REED,OREGON,SUBURBAN,PRIVATE,10000,40,625,625,37915,40,4000,80,40,4,3,4,
RENSSELAER,NEW YORK,SMALL-CITY,PRIVATE,10000,20,575,700,30334,60,8500,50,30,4,3,3,
RICE,TEXAS,SUBURBAN,PRIVATE,10000,33,621,671,18718,80,4000,35,55,5,2,3,
ROCHESTER TECH,NEW YORK,SUBURBAN,PRIVATE,15000,35,525,575,24505,60,8500,70,50,3,3,3,
RUTGERS,NEW JERSEY,SMALL-CITY,STATE,15000,53,550,600,21939,40,11500,50,30,4,3,3,
SAINT ELIZABETHS,NEW JERSEY,SMALL-CITY,PRIVATE,10000,100,428,440,19574,-1,5500,90,50,-1,-1,-1,
SAM HOUSTON STATE UNIVERSITY,TEXAS,SUBURBAN,STATE,25000,50,400,400,17005,30,4000,80,70,2,2,2,
SAN JOSE STATE,CALIFORNIA,URBAN,STATE,15000,50,425,465,15123,20,5500,60,50,4,2,3,
SETON HALL,NEW JERSEY,SMALL-CITY,PRIVATE,25000,50,430,452,19808,60,17000,65,45,3,3,3,
SMITH,MASSACHUSETTS,SUBURBAN,PRIVATE,10000,99,610,600,33548,30,4000,50,20,4,3,-1,
ST JOHNS UNIVERSITY,NEW YORK,URBAN,PRIVATE,25000,37,468,508,14382,75,5500,75,35,2,3,2,
STANFORD,CALIFORNIA,SUBURBAN,PRIVATE,15000,45,625,675,62915,45,15000,20,70,5,4,5,
STEVENS,NEW JERSEY,URBAN,PRIVATE,10000,20,500,625,33980,65,4000,60,40,3,2,4,
SUFFOLK COMMUNITY COLLEGE,NEW YORK,SMALL-CITY,STATE,25000,99,500,500,17666,15,11500,80,95,4,3,4,
SUNY ALBANY,NEW YORK,SUBURBAN,STATE,35000,50,525,575,17957,80,15000,60,30,4,3,3,
SUNY BINGHAMTON,NEW YORK,SUBURBAN,STATE,25000,55,575,525,10969,80,11500,50,30,4,3,2,
SUNY BUFFALO,NEW YORK,URBAN,STATE,40000,40,450,525,21375,50,11500,90,30,4,2,2,
SUNY PLATTSBURGH,NEW YORK,SMALL-CITY,STATE,15000,60,600,600,31892,60,5500,40,20,3,4,4,
SUNY PURCHASE,NEW YORK,SUBURBAN,STATE,10000,65,525,525,23384,5,4000,40,40,3,3,3,
SUNY STONY BROOK,NEW YORK,SUBURBAN,STATE,25000,40,480,560,12967,50,5500,60,30,4,4,4,
SWARTHMORE,PENNSYLVANIA,SUBURBAN,PRIVATE,10000,44,620,660,24353,50,4000,50,40,5,3,4,
SYRACUSE,NEW YORK,SUBURBAN,PRIVATE,25000,45,535,560,28118,55,4000,70,30,3,3,3,
TEMPLE,PENNSYLVANIA,URBAN,STATE,35000,50,475,500,15366,60,11500,70,60,2,2,2,
TEXAS A&M,TEXAS,SMALL-CITY,STATE,40000,40,475,550,15413,20,11500,80,70,3,3,3,
TEXAS CHRISTIAN UNIVERSITY,TEXAS,SMALL-CITY,PRIVATE,15000,50,515,515,25878,60,4000,70,80,3,3,4,
TOURO,NEW YORK,URBAN,PRIVATE,10000,60,520,490,17604,90,4000,60,30,3,2,4,
TRINITY COLLEGE,CONNECTICUT,URBAN,PRIVATE,10000,49,560,600,34601,85,4000,45,35,4,3,4,
TUFTS,MASSACHUSETTS,SUBURBAN,PRIVATE,15000,50,600,600,31060,45,11500,35,35,4,3,3,
TULANE,LOUISIANA,URBAN,PRIVATE,15000,40,552,594,17358,30,17000,80,30,3,5,4,
UNIVERSITE SAINT JOSEPH,FOREIGN,SUBURBAN,PRIVATE,10000,40,-1,-1,13452,10,5500,70,80,4,4,3,
UNIVERSITY OF ALABAMA,ALABAMA,SMALL-CITY,STATE,35000,49,470,535,11529,50,5500,70,50,2,4,4,
UNIVERSITY OF BRIDGEPORT,CONNECTICUT,SMALL-CITY,PRIVATE,10000,47,432,488,37530,35,4000,80,25,1,4,4,
UNIVERSITY OF CALIFORNIA BERKELEY,CALIFORNIA,URBAN,STATE,40000,45,530,600,15328,-1,15000,50,70,5,3,3,
UNIVERSITY OF CALIFORNIA DAVIS,CALIFORNIA,SMALL-CITY,STATE,25000,50,500,550,20201,40,8500,70,70,4,3,4,
UNIVERSITY OF CALIFORNIA LOS ANGELES,CALIFORNIA,URBAN,STATE,40000,50,500,550,22081,50,5500,80,70,4,3,3,
UNIVERSITY OF CALIFORNIA SAN DIEGO,CALIFORNIA,SUBURBAN,STATE,15000,45,550,600,17842,25,5500,80,65,4,4,4,
UNIVERSITY OF CALIFORNIA SANTA CRUZ,CALIFORNIA,SUBURBAN,STATE,15000,50,525,550,21441,65,4000,70,60,4,3,5,
UNIVERSITY OF CHICAGO,ILLINOIS,URBAN,PRIVATE,15000,40,620,640,27812,60,4000,40,20,4,3,3,
UNIVERSITY OF COLORADO,COLORADO,SMALL-CITY,STATE,40000,40,500,550,24845,60,15000,70,60,3,5,5,
UNIVERSITY OF DENVER,COLORADO,SUBURBAN,STATE,10000,30,510,540,16751,50,4000,70,50,3,3,3,
UNIVERSITY OF EVANSVILLE,INDIANA,SMALL-CITY,PRIVATE,15000,60,458,516,29475,55,4000,80,50,3,5,4,
UNIVERSITY OF GEORGIA,GEORGIA,SMALL-CITY,STATE,25000,50,490,530,10438,40,5500,70,50,2,4,5,
UNIVERSITY OF HARTFORD,CONNECTICUT,SUBURBAN,PRIVATE,15000,55,445,491,39698,40,5500,75,35,3,3,3,
UNIVERSITY OF KANSAS,KANSAS,SMALL-CITY,STATE,40000,45,480,460,23844,50,11500,80,50,4,3,5,
UNIVERSITY OF LOWELL,MASSACHUSETTS,URBAN,STATE,15000,40,472,535,17901,65,5500,60,30,3,3,3,
UNIVERSITY OF MAINE,MAINE,SMALL-CITY,STATE,25000,45,500,500,18949,70,5500,90,50,2,4,3,
UNIVERSITY OF MARYLAND,MARYLAND,SUBURBAN,STATE,40000,45,468,529,15508,50,15000,60,50,3,3,3,
UNIVERSITY OF MASSACHUSETTS AMHERST,MASSACHUSETTS,SMALL-CITY,STATE,40000,50,475,525,21019,40,15000,70,45,3,5,4,
UNIVERSITY OF MICHIGAN,MICHIGAN,SMALL-CITY,STATE,40000,50,580,660,19465,30,15000,60,70,5,5,5,
UNIVERSITY OF MINNESOTA,MINNESOTA,URBAN,STATE,40000,45,490,557,13772,50,8500,80,60,4,3,4,
UNIVERSITY OF MISSISSIPPI,MISSISSIPPI,SMALL-CITY,STATE,15000,45,-1,-1,13192,50,-1,90,75,-1,-1,-1,
UNIVERSITY OF MISSOURI,MISSOURI,URBAN,PRIVATE,25000,50,494,529,18827,30,4000,65,65,2,3,3,
UNIVERSITY OF MONTANA,MONTANA,SMALL-CITY,STATE,10000,35,-1,-1,15512,65,4000,90,60,3,2,4,
UNIVERSITY OF NORTHCAROLINA,NORTH CAROLINA,SMALL-CITY,STATE,40000,57,510,552,19479,-1,17000,-1,80,3,4,4,
UNIVERSITY OF NOTRE DAME,INDIANA,URBAN,PRIVATE,15000,30,600,600,29176,50,5500,50,60,4,4,4,
UNIVERSITY OF OKLAHOMA,OKLAHOMA,SUBURBAN,STATE,25000,40,-1,-1,15293,30,11500,90,70,3,3,3,
UNIVERSITY OF OREGON,OREGON,URBAN,STATE,25000,49,475,515,16368,30,5500,80,70,3,4,4,
UNIVERSITY OF PENNSYLVANIA,PENNSYLVANIA,URBAN,PRIVATE,35000,40,600,650,33600,60,11500,40,50,5,4,3,
UNIVERSITY OF PITTSBURGH,PENNSYLVANIA,URBAN,STATE,40000,60,550,550,16662,50,17000,70,30,3,5,4,
UNIVERSITY OF PORTLAND,OREGON,SMALL-CITY,PRIVATE,10000,50,500,480,22863,30,4000,90,50,3,3,2,
UNIVERSITY OF PUGET SOUND,WASHINGTON,URBAN,PRIVATE,10000,50,510,549,18594,70,4000,80,40,3,4,2,
UNIVERSITY OF ROCHESTER,NEW YORK,URBAN,PRIVATE,15000,40,550,625,38094,80,5500,70,30,4,3,3,
UNIVERSITY OF SAN FRANCISCO,CALIFORNIA,URBAN,PRIVATE,10000,50,450,525,26857,70,4000,60,60,3,3,4,
UNIVERSITY OF SOUTH DAKOTA,SOUTH DAKOTA,SUBURBAN,STATE,10000,50,-1,-1,15642,85,4000,80,80,2,3,3,
UNIVERSITY OF SOUTHERN CALIFORNIA,CALIFORNIA,URBAN,PRIVATE,25000,40,475,525,30964,60,11500,70,50,4,4,3,
UNIVERSITY OF TEXAS,TEXAS,SMALL-CITY,STATE,40000,50,300,300,11251,40,17000,60,60,3,5,5,
UNIVERSITY OF THE DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,URBAN,STATE,15000,56,500,510,11987,30,4000,95,80,2,2,2,
UNIVERSITY OF THE PACIFIC,CALIFORNIA,URBAN,PRIVATE,15000,52,560,550,42161,65,4000,80,40,3,4,4,
UNIVERSITY OF THE SOUTH,TENNESSEE,SUBURBAN,PRIVATE,10000,60,540,560,25807,40,4000,75,50,3,3,3,
UNIVERSITY OF TOLEDO,OHIO,URBAN,STATE,35000,50,450,450,16649,75,5500,95,70,1,2,2,
UNIVERSITY OF TULSA,OKLAHOMA,SUBURBAN,PRIVATE,10000,40,489,529,14822,50,4000,80,40,3,4,4,
UNIVERSITY OF VIRGINIA,VIRGINIA,SMALL-CITY,STATE,25000,50,585,625,19091,30,11500,40,20,4,4,4,
UNIVERSITY OF WASHINGTON,WASHINGTON,URBAN,STATE,40000,50,500,575,18716,45,8500,70,60,4,3,3,
UNIVERSITY WEST VIRGINIA,WEST VIRGINIA,SMALL-CITY,STATE,40000,45,-1,-1,13890,80,5500,95,60,2,4,3,
VANDERBILT,TENNESSEE,URBAN,PRIVATE,15000,50,550,600,25280,35,5500,60,25,4,3,4,
VASSAR,NEW YORK,SMALL-CITY,PRIVATE,10000,60,600,600,44859,50,4000,50,40,5,4,4,
VILLANOVA,PENNSYLVANIA,SUBURBAN,PRIVATE,25000,43,528,585,19154,-1,8500,60,40,-1,-1,-1,
WALLA WALLA COLLEGE,WASHINGTON,SMALL-CITY,PRIVATE,10000,46,400,400,26177,70,4000,70,60,2,2,3,
WASHINGTON AND LEE,VIRGINIA,SMALL-CITY,PRIVATE,10000,20,560,590,25150,30,4000,50,30,4,4,4,
WAYNE STATE COLLEGE,NEBRASKA,-1,STATE,10000,58,-1,-1,15297,5,-1,100,75,-1,-1,-1,
WESLEYAN,CONNECTICUT,-1,PRIVATE,10000,50,635,660,29367,60,17000,35,40,5,4,4,
WILLIAM PATERSON COLLEGE,NEW JERSEY,SUBURBAN,STATE,10000,50,475,500,13392,40,5500,50,50,3,3,3,
WORCESTER,MASSACHUSETTS,URBAN,PRIVATE,10000,20,550,650,30973,70,4000,50,50,4,3,4,
x,y,y,y,2,2,2,2,2,2,2,2,2,2,2,2,
YALE,CONNECTICUT,SMALL-CITY,PRIVATE,10000,45,675,675,33014,40,11500,20,60,5,3,4,
YANKTOWN COLLEGE,SOUTH DAKOTA,SUBURBAN,PRIVATE,10000,30,450,400,15736,95,4000,95,90,1,2,2,
******************************************************************
Demo university_getNamesWithEmphases():
******************************************************************
ABILENE CHRISTIAN UNIVERSITY,LIBERAL-ARTS,
ADELPHI,BIOLOGY,
ADELPHI,BUSINESS-ADMINISTRATION,
AMERICAN UNIVERSITY OF BEIRUT,ENGINEERING,
AMERICAN UNIVERSITY OF BEIRUT,HUMANITIES,
AMERICAN UNIVERSITY OF BEIRUT,MEDICAL-SCHOOL,
ARIZONA STATE,ACCOUNTING,
ARIZONA STATE,BUSINESS-EDUCATION,
ARIZONA STATE,ENGINEERING,
ARIZONA STATE,FINE-ARTS,
AUBURN,BUSINESS-ADMINISTRATION,
AUBURN,EDUCATION,
AUBURN,ENGINEERING,
AUBURN,HEALTH-SCIENCE,
AUBURN,PRE-PROFESSIONAL,
AUBURN,SOCIAL-SCIENCE,
AUGSBURG,BUSINESS-ADMINISTRATION,
AUGSBURG,EDUCATION,
AUGSBURG,PERFORMING-ARTS,
BARD,LIBERAL-ARTS,
BARNARD,ART-HISTORY,
BARNARD,BIOLOGY,
BARNARD,ECONOMICS,
BARNARD,LIBERAL-ARTS,
BARUCH,BUSINESS-ADMINISTRATION,
BAYLOR UNIVERSITY,ENGLISH,
BAYLOR UNIVERSITY,PHILOSOPHY,
BAYLOR UNIVERSITY,SOCIAL-SCIENCE,
BENNINGTON,MATH,
BENNINGTON,MUSIC,
BENNINGTON,NATURAL-SCIENCES,
BOSTON COLLEGE,BIOLOGY,
BOSTON COLLEGE,ECONOMICS,
BOSTON COLLEGE,ENGLISH,
BOSTON UNIVERSITY,BUSINESS-ADMINISTRATION,
BOSTON UNIVERSITY,LIBERAL-ARTS,
BOSTON UNIVERSITY,PSYCHOLOGY,
BRANDEIS,BIOLOGY,
BRANDEIS,CHEMISTRY,
BRANDEIS,ECONOMICS,
BRANDEIS,HISTORY,
BRANDEIS,LIBERAL-ARTS,
BRANDEIS,MATH-AND-SCIENCE,
BRANDEIS,PRE-LAW,
BRANDEIS,PRE-MED,
BRANDEIS,SOCIAL-SCIENCE,
BROWN,ARTS-AND-SCIENCES,
BROWN,BIOLOGY,
BROWN,HISTORY,
BRYN MAWR,BIOLOGY,
BRYN MAWR,CHEMISTRY,
BRYN MAWR,CLASSICS,
BRYN MAWR,GOVERNMENT,
BRYN MAWR,POLITICAL-SCIENCE,
BRYN MAWR,ROMANCE-LANGUAGES,
BUCKNELL,CHEMISTRY,
BUCKNELL,CLASSICS,
BUCKNELL,ECONOMICS,
BUCKNELL,FOREIGN-LANGUAGES,
BUCKNELL,MATH,
BUCKNELL,POLITICAL-SCIENCE,
BUCKNELL,PSYCHOLOGY,
BUTLER,EDUCATION,
BUTLER,LIBERAL-ARTS,
CAL TECH,ENGINEERING,
CARNEGIE MELLON,ENGINEERING,
CASE WESTERN,ARTS-AND-SCIENCES,
CASE WESTERN,ENGINEERING,
CASE WESTERN,MANAGEMENT,
CCNY,ARCHITECTURE,
CCNY,ARTS-AND-SCIENCES,
CCNY,BIOMED,
CCNY,EDUCATION,
CCNY,ELECTRICAL-ENGINEERING,
CCNY,NURSING,
CCNY,PERFORMING-ARTS,
CHALMERS UNIVERSITY OF TECHNOLOGY,ARCHITECTURE,
CHALMERS UNIVERSITY OF TECHNOLOGY,ENGINEERING,
CLARK UNIVERSITY,BIOLOGY,
CLARK UNIVERSITY,BUSINESS-ADMINISTRATION,
CLARK UNIVERSITY,COMMERCE-MANAGEMENT,
CLARK UNIVERSITY,FINE-ARTS,
CLARK UNIVERSITY,LIBERAL-ARTS,
CLARK UNIVERSITY,PRE-LAW,
CLARK UNIVERSITY,PRE-MED,
CLARKSON UNIVERSITY,ENGINEERING,
CLARKSON UNIVERSITY,MANAGEMENT,
COLGATE,BIOLOGY,
COLGATE,ENGLISH,
COLGATE,LIBERAL-ARTS,
COLLEGE OF NEWROCHELLE,EDUCATION,
COLLEGE OF NEWROCHELLE,NURSING,
COLLEGE OF NEWROCHELLE,SOCIAL-WORK,
COLORADO COLLEGE,MANAGEMENT,
COLORADO COLLEGE,MINING,
COLORADO SCHOOL OF MINES,ENGINEERING,
COLUMBIA,LIBERAL-ARTS,
CONNECTICUT COLLEGE,LIBERAL-ARTS,
COOPER UNION,ARCHITECTURE,
COOPER UNION,ENGINEERING,
COOPER UNION,FINE-ARTS,
CORNELL,AGRICULTURE,
CORNELL,ARCHITECTURE,
CORNELL,ARTS-AND-SCIENCES,
CORNELL,ENGINEERING,
CORNELL,HOTEL-ADMINISTRATION,
CORNELL,HUMAN-ECOLOGY,
CORNELL,INDUSTRIAL:LABOR-RELATIONS,
CORPUS CHRISTI STATE U,BUSINESS-ADMINISTRATION,
DALLAS BAPTIST COLLEGE,ENGLISH,
DALLAS BAPTIST COLLEGE,SOCIAL-SCIENCE,
DARTMOUTH,LIBERAL-ARTS,
DEPAUL UNIVERSITY,BUSINESS-AND-MANAGEMENT,
DEPAUL UNIVERSITY,HEALTH-PROFESSIONS,
DEPAUL UNIVERSITY,INTERDISCIPLINARY-STUDIES,
DEPAUL UNIVERSITY,SOCIAL-SCIENCE,
DREW,LIBERAL-ARTS,
EASTERN MICHIGAN,LIBERAL-ARTS,
EASTERN MICHIGAN,MATH-AND-SCIENCE,
EASTMAN SCHOOL OF MUSIC,MUSIC,
EASTMAN SCHOOL OF MUSIC,MUSIC-COMPOSITION,
EASTMAN SCHOOL OF MUSIC,MUSIC-EDUCATION,
EASTMAN SCHOOL OF MUSIC,MUSIC-PERFORMANCE,
ECOLE NATIONALE SUPERIEURE DE TELECOMMUNICATION DE PARIS,ENGINEERING,
ECOLE POLYTECHNIQUE,ECONOMICS,
ECOLE POLYTECHNIQUE,ENGINEERING,
ECOLE POLYTECHNIQUE,SCIENCE,
EMORY,BIOLOGY,
EMORY,BUSINESS-ADMINISTRATION,
EMORY,COMPUTER-SCIENCE,
EMORY,LAW,
EMORY,LIBERAL-ARTS,
EMORY,MEDICAL-SCIENCES,
EMORY,SOCIAL-SCIENCE,
FLORIDA ACADEMIC UNIVERSITY,LIBERAL-ARTS,
FLORIDA TECH,APPLIED-TECHNOLOGY,
FLORIDA TECH,ENGINEERING,
FLORIDA TECH,MARINE-BIOLOGY,
FORDHAM,BUSINESS-ADMINISTRATION,
FORDHAM,COMMUNICATIONS,
GEORGE WASHINGTON,BUSINESS-ADMINISTRATION,
GEORGE WASHINGTON,INTERNATIONAL-AFFAIRS,
GEORGE WASHINGTON,POLITICAL-SCIENCE,
GEORGETOWN,BUSINESS-ADMINISTRATION,
GEORGETOWN,FOREIGN-LANGUAGES,
GEORGETOWN,MATH-AND-SCIENCE,
GEORGETOWN,NURSING,
GEORGETOWN,PHILOSOPHY,
GEORGETOWN,SOCIAL-STUDIES,
GEORGIA TECH,ENGINEERING,
GLASSBORO STATE COLLEGE,BUSINESS-ADMINISTRATION,
GLASSBORO STATE COLLEGE,LIBERAL-ARTS,
GLASSBORO STATE COLLEGE,PERFORMING-ARTS,
GOLDEN GATE COLLEGE,ACCOUNTING,
GOLDEN GATE COLLEGE,BUSINESS-ADMINISTRATION,
GOLDEN GATE COLLEGE,GOVERNMENT,
GOTHENBURG UNIVERSITY,BUSINESS-ADMINISTRATION,
GOTHENBURG UNIVERSITY,HUMANITIES,
GOTHENBURG UNIVERSITY,LIBERAL-ARTS,
GOTHENBURG UNIVERSITY,SCIENCE,
HAMPSHIRE COLLEGE,ARTS-AND-SCIENCES,
HAMPSHIRE COLLEGE,INDEPENDENT-STUDY,
HAMPSHIRE COLLEGE,LIBERAL-ARTS,
HARVARD,BIOLOGY,
HARVARD,HISTORY,
HARVARD,LIBERAL-ARTS,
HOFSTRA,ACCOUNTING,
HOFSTRA,COMPUTER-SCIENCE,
HOFSTRA,ENGINEERING,
HOLY CROSS,BIOLOGY,
HOLY CROSS,CHEMISTRY,
HOLY CROSS,CLASSICS,
HOLY CROSS,ECONOMICS,
HOLY CROSS,ENGLISH,
HOLY CROSS,HISTORY,
HOLY CROSS,PHYSICS,
HOLY CROSS,POLITICAL-SCIENCE,
HOLY CROSS,PSYCHOLOGY,
HUNTINGTON COLLEGE,BUSINESS-ADMINISTRATION,
HUNTINGTON COLLEGE,EDUCATION,
HUNTINGTON COLLEGE,LIBERAL-ARTS,
HUNTINGTON COLLEGE,SCIENCE,
ILLINOIS TECH,ARCHITECTURE,
ILLINOIS TECH,ENGINEERING,
JOHNS HOPKINS,ARTS-AND-SCIENCES,
JOHNS HOPKINS,BIOLOGY,
JOHNS HOPKINS,CHEMISTRY,
JOHNS HOPKINS,ENGINEERING,
JOHNS HOPKINS,POLITICAL-SCIENCE,
JUILLIARD,DANCE,
JUILLIARD,DRAMA,
JUILLIARD,MUSIC-PERFORMANCE,
LEHIGH UNIVERSITY,ENGINEERING,
LEHIGH UNIVERSITY,PHYSICAL,
LESLEY,EDUCATION,
LEWIS AND CLARK,SOCIAL-SCIENCE,
MANHATTANVILLE COLLEGE,FINE-ARTS,
MANHATTANVILLE COLLEGE,LIBERAL-ARTS,
MANHATTANVILLE COLLEGE,MUSIC,
MANHATTANVILLE COLLEGE,SOCIAL-SCIENCE,
MARIST COLLEGE,BIOLOGY,
MARIST COLLEGE,ENGLISH,
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,ELECTRICAL-ENGINEERING,
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,ENGINEERING,
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MECHANICAL-ENGINEERING,
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SCIENCE,
MESA,BUSINESS-ADMINISTRATION,
MESA,SOCIAL-SCIENCE,
MICHIGAN STATE,AGRICULTURE,
MICHIGAN STATE,ENGINEERING,
MICHIGAN STATE,MEDICINE,
MICHIGAN STATE,TEACHER-EDUCATION,
MICHIGAN STATE,VETERINARY-MEDICINE,
MONMOUTH COLLEGE,ACCOUNTING,
MONMOUTH COLLEGE,COMPUTER-SCIENCE,
MONMOUTH COLLEGE,ENGINEERING,
MONMOUTH COLLEGE,LIBERAL-ARTS,
MONMOUTH COLLEGE,MARKETING,
MORGAN STATE,ACCOUNTING,
MORGAN STATE,BUSINESS-ADMINISTRATION,
MOUNT HOLYOKE,BIOLOGY,
MOUNT HOLYOKE,SOCIAL-SCIENCE,
NEW JERSEY TECH,ARCHITECTURE,
NEW JERSEY TECH,ENGINEERING,
NEW YORK UNIVERSITY,JOURNALISM,
NEW YORK UNIVERSITY,PSYCHOLOGY,
NEWENGLAND COLLEGE,ENGINEERING,
NEWENGLAND COLLEGE,SCIENCE,
NEWJERSEY TECH,ARCHITECTURE,
NEWJERSEY TECH,ENGINEERING,
NEWYORK IT,BUSINESS-ADMINISTRATION,
NEWYORK IT,CHEMISTRY,
NEWYORK IT,EDUCATION,
NEWYORK IT,ENGINEERING,
NICHOLLS STATE,BUSINESS-EDUCATION,
NICHOLLS STATE,PERFORMING-ARTS,
NORTH CAROLINA STATE UNIVERSITY,AGRICULTURE,
NORTH CAROLINA STATE UNIVERSITY,EDUCATION,
NORTH CAROLINA STATE UNIVERSITY,ENGINEERING,
NORTH CAROLINA STATE UNIVERSITY,HUMANITIES,
NORTH CAROLINA STATE UNIVERSITY,MATH,
NORTH CAROLINA STATE UNIVERSITY,TEXTILES,
NORTHWESTERN,ARTS-AND-HUMANITIES,
NORTHWESTERN,BIOLOGY,
NORTHWESTERN,ENGINEERING,
NORTHWESTERN,SOCIAL-SCIENCE,
NOTRE DAME,ENGINEERING,
NOTRE DAME,HUMANITIES,
OBERLIN,FINE-ARTS,
OBERLIN,LIBERAL-ARTS,
OBERLIN,MUSIC,
OHIO STATE,ADMINISTRATIVE-SCIENCE,
OHIO STATE,AGRICULTURE,
OHIO STATE,ARTS-AND-SCIENCES,
OHIO STATE,DENTISTRY,
OHIO STATE,EDUCATION,
OHIO STATE,ENGINEERING,
OHIO STATE,LAW,
OHIO STATE,MEDICINE,
OHIO STATE,OPTOMETRY,
OHIO STATE,PHARMACY,
OHIO STATE,SOCIAL-WORK,
OHIO STATE,VETERINARY-MEDICINE,
OKLAHOMA STATE UNIVERSITY,BUSINESS-ADMINISTRATION,
OKLAHOMA STATE UNIVERSITY,ENGINEERING,
OKLAHOMA STATE UNIVERSITY,SCIENCE,
ORAL ROBERTS UNIVERSITY,BUSINESS-ADMINISTRATION,
ORAL ROBERTS UNIVERSITY,EDUCATION,
ORAL ROBERTS UNIVERSITY,FINE-AND-PERFORMING-ARTS,
ORAL ROBERTS UNIVERSITY,HEALTH-SCIENCE,
ORAL ROBERTS UNIVERSITY,MATH,
ORAL ROBERTS UNIVERSITY,PHILOSOPHY,
ORAL ROBERTS UNIVERSITY,SOCIAL-SCIENCE,
OREGON INSTITUTE OF TECHNOLOGY,BUSINESS-ADMINISTRATION,
OREGON INSTITUTE OF TECHNOLOGY,ENGINEERING,
OREGON INSTITUTE OF TECHNOLOGY,HEALTH-SCIENCE,
OREGON STATE,BUSINESS-ADMINISTRATION,
OREGON STATE,EDUCATION,
OREGON STATE,LIBERAL-ARTS,
OREGON STATE,MATH,
OREGON STATE,SOCIAL-SCIENCE,
PENN STATE,ENGINEERING,
PENN STATE,LAW,
PENN STATE,LIBERAL-ARTS,
PENN STATE,MEDICAL,
POLYTECHNIC INSTITUTE OF NEWYORK,ARTS-AND-SCIENCES,
POLYTECHNIC INSTITUTE OF NEWYORK,ENGINEERING,
POLYTECHNIC INSTITUTE OF NEWYORK,MANAGEMENT,
PRATT,ARCHITECTURE,
PRATT,ART:DESIGN,
PRATT,ARTS-AND-SCIENCES,
PRATT,ELECTRICAL-ENGINEERING,
PRINCETON,ECONOMICS,
PRINCETON,ENGINEERING,
PRINCETON,HISTORY,
PRINCETON,LIBERAL-ARTS,
PRINCETON,POLITICAL-SCIENCE,
PURDUE,ENGINEERING,
PURDUE,LIBERAL-ARTS,
QUEENS,ACCOUNTING,
QUEENS,COMPUTER-SCIENCE,
REED,BIOLOGY,
REED,CHEMISTRY,
REED,ENGLISH,
REED,FRENCH,
RENSSELAER,ARCHITECTURE,
RENSSELAER,ENGINEERING,
RENSSELAER,MANAGEMENT,
RICE,ARCHITECTURE,
RICE,ENGINEERING,
RICE,HUMANITIES,
ROCHESTER TECH,ARTS-AND-SCIENCES,
ROCHESTER TECH,BUSINESS,
ROCHESTER TECH,COMPUTER-SCIENCE,
ROCHESTER TECH,ENGINEERING,
RUTGERS,COMPUTER-SCIENCE,
RUTGERS,ENGINEERING,
RUTGERS,LIBERAL-ARTS,
RUTGERS,PHYSICAL-SCIENCES,
RUTGERS,POLITICAL-SCIENCE,
SAINT ELIZABETHS,BIOLOGY,
SAINT ELIZABETHS,BUSINESS-ADMINISTRATION,
SAINT ELIZABETHS,LIBERAL-ARTS,
SAM HOUSTON STATE UNIVERSITY,APPLIED-SCIENCE,
SAM HOUSTON STATE UNIVERSITY,BUSINESS-ADMINISTRATION,
SAM HOUSTON STATE UNIVERSITY,CRIMINAL-JUSTICE,
SAM HOUSTON STATE UNIVERSITY,EDUCATION,
SAN JOSE STATE,ARCHITECTURE,
SAN JOSE STATE,ENGINEERING,
SAN JOSE STATE,LIBERAL-ARTS,
SAN JOSE STATE,PUBLIC-AFFAIRS-AND-SERVICES,
SETON HALL,LIBERAL-ARTS,
SETON HALL,MANAGEMENT,
SETON HALL,RELIGION,
SMITH,EDUCATION,
SMITH,ENGLISH,
SMITH,MATH-AND-SCIENCE,
SMITH,SOCIAL-SCIENCE,
